_id,city,lat,lng,country
65a97217244f223d8fbdcff8,Foumbot,5.5,10.6333,Cameroon
65a97217244f223d8fbdcff9,Bail-Hongal,15.8137,74.8589,India
65a97217244f223d8fbdcffa,La Plata,2.39,-75.9075,Colombia
65a97217244f223d8fbdcffb,Hagonoy,6.6833,125.3,Philippines
65a97217244f223d8fbdcffc,Cuvelai,-15.6667,15.8,Angola
65a97217244f223d8fbdcffd,Görlitz,51.1528,14.9872,Germany
65a97217244f223d8fbdcffe,Uki,32.645,130.6864,Japan
65a97217244f223d8fbdcfff,Frankfurt (Oder),52.3419,14.5517,Germany
65a97217244f223d8fbdd000,Richards Bay,-28.7694,32.0594,South Africa
65a97217244f223d8fbdd001,Kędzierzyn-Koźle,50.35,18.2,Poland
65a97217244f223d8fbdd002,Sankt Augustin,50.77,7.1867,Germany
65a97217244f223d8fbdd003,Barwāni,22.03,74.9,India
65a97217244f223d8fbdd004,Sendhwa,21.6847,75.0953,India
65a97217244f223d8fbdd005,Eldorado,-26.4,-54.6333,Argentina
65a97217244f223d8fbdd006,M’diq,35.6858,-5.3253,Morocco
65a97217244f223d8fbdd007,Stolberg,50.7667,6.2333,Germany
65a97217244f223d8fbdd008,Coruripe,-10.1258,-36.1758,Brazil
65a97217244f223d8fbdd009,Riosucio,7.4406,-77.1189,Colombia
65a97217244f223d8fbdd00a,Sattenapalle,16.3962,80.1497,India
65a97217244f223d8fbdd00b,Bobbili,18.5667,83.3667,India
65a97217244f223d8fbdd00c,Ipele,7.1333,5.6667,Nigeria
65a97217244f223d8fbdd00d,Irpin,50.5167,30.25,Ukraine
65a97217244f223d8fbdd00e,Krymsk,44.9233,37.9806,Russia
65a97217244f223d8fbdd00f,Parker,39.5084,-104.7753,United States
65a97217244f223d8fbdd010,Andradina,-20.8958,-51.3789,Brazil
65a97217244f223d8fbdd011,Kudamatsu,34.0167,131.8667,Japan
65a97217244f223d8fbdd012,St. Peters,38.7825,-90.6061,United States
65a97217244f223d8fbdd013,Huaixiangcun,22.4817,111.0542,China
65a97217244f223d8fbdd014,Mora,10.0088,-84.0216,Costa Rica
65a97217244f223d8fbdd015,Nova Esperança,-6.7333,15.9,Angola
65a97217244f223d8fbdd016,Azzaba,36.7333,7.1,Algeria
65a97217244f223d8fbdd017,Nasīrabād,26.3,74.73,India
65a97217244f223d8fbdd018,Bulungu,-4.55,18.6,Congo (Kinshasa)
65a97217244f223d8fbdd019,Weymouth,42.1981,-70.9466,United States
65a97217244f223d8fbdd01a,Foligno,42.95,12.7,Italy
65a97217244f223d8fbdd01b,Gūdalur,11.5014,76.4916,India
65a97217244f223d8fbdd01c,Shicun,38.5383,116.1096,China
65a97217244f223d8fbdd01d,Sarapiquí,10.4853,-83.9362,Costa Rica
65a97217244f223d8fbdd01e,Talagante,-33.6667,-70.8667,Chile
65a97217244f223d8fbdd01f,Vrindāvan,27.58,77.7,India
65a97217244f223d8fbdd020,Paços de Ferreira,41.2667,-8.4,Portugal
65a97217244f223d8fbdd021,Eschweiler,50.8167,6.2833,Germany
65a97217244f223d8fbdd022,Borūjen,31.9678,51.2894,Iran
65a97217244f223d8fbdd023,Kan’onjichō,34.1272,133.6614,Japan
65a97217244f223d8fbdd024,Guáimaro,21.0589,-77.3478,Cuba
65a97217244f223d8fbdd025,Rîbniţa,47.7667,29,Moldova
65a97217244f223d8fbdd026,Lunglei,22.88,92.73,India
65a97217244f223d8fbdd027,Moramanga,-18.9469,48.2303,Madagascar
65a97217244f223d8fbdd028,Maricopa,33.0408,-112.0011,United States
65a97217244f223d8fbdd029,Raxaul,26.9833,84.85,India
65a97217244f223d8fbdd02a,Dehdasht,30.795,50.5644,Iran
65a97217244f223d8fbdd02b,Alvarado,18.7811,-95.7572,Mexico
65a97217244f223d8fbdd02c,Manfredonia,41.6333,15.9167,Italy
65a97217244f223d8fbdd02d,General Pico,-35.6667,-63.7333,Argentina
65a97217244f223d8fbdd02e,Langenhagen,52.4394,9.74,Germany
65a97217244f223d8fbdd02f,Semara,26.7394,-11.6703,Morocco
65a97217244f223d8fbdd030,Lian,14.0333,120.65,Philippines
65a97217244f223d8fbdd031,Bura,3.1722,42.1411,Somalia
65a97217244f223d8fbdd032,Neryungri,56.6833,124.6667,Russia
65a97217244f223d8fbdd033,Moreno,-8.1186,-35.0922,Brazil
65a97217244f223d8fbdd034,Chini,23.3916,113.0755,China
65a97217244f223d8fbdd035,Tiwi,13.4585,123.6805,Philippines
65a97217244f223d8fbdd036,Tama,34.4886,133.9486,Japan
65a97217244f223d8fbdd037,Oosterhout,51.6431,4.8569,Netherlands
65a97217244f223d8fbdd038,Puerto Boyacá,6,-74.4167,Colombia
65a97217244f223d8fbdd039,Cuemba,-12.15,18.0833,Angola
65a97217244f223d8fbdd03a,Ramon,16.7833,121.5333,Philippines
65a97217244f223d8fbdd03b,Gangārāmpur,25.4,88.52,India
65a97217244f223d8fbdd03c,San Pedro Sacatepéquez,14.6862,-90.6423,Guatemala
65a97217244f223d8fbdd03d,Poblacion,10.4667,123.9667,Philippines
65a97217244f223d8fbdd03e,Den Helder,52.9333,4.75,Netherlands
65a97217244f223d8fbdd03f,Paombong,14.8311,120.7892,Philippines
65a97217244f223d8fbdd040,Bagheria,38.0833,13.5,Italy
65a97217244f223d8fbdd041,Talegaon Dābhāde,18.72,73.68,India
65a97217244f223d8fbdd042,Verviers,50.5833,5.85,Belgium
65a97217244f223d8fbdd043,Kharar,30.74,76.65,India
65a97217244f223d8fbdd044,Lagonoy,13.7353,123.5208,Philippines
65a97217244f223d8fbdd045,Acambay,19.9539,-99.8431,Mexico
65a97217244f223d8fbdd046,Alcobaça,39.5528,-8.9778,Portugal
65a97217244f223d8fbdd047,Nedumangād,8.6033,77.0028,India
65a97217244f223d8fbdd048,Waiblingen,48.8303,9.3169,Germany
65a97217244f223d8fbdd049,Ixtahuacán,15.4167,-91.7667,Guatemala
65a97217244f223d8fbdd04a,Jacundá,-4.4508,-49.1158,Brazil
65a97217244f223d8fbdd04b,Linares,38.0833,-3.6333,Spain
65a97217244f223d8fbdd04c,Basey,11.2817,125.0683,Philippines
65a97217244f223d8fbdd04d,Murakami,38.224,139.48,Japan
65a97217244f223d8fbdd04e,Lenexa,38.9609,-94.8018,United States
65a97217244f223d8fbdd04f,Cuneo,44.3833,7.55,Italy
65a97217244f223d8fbdd050,Colomba,14.7167,-91.7333,Guatemala
65a97217244f223d8fbdd051,Tilakpur,28.5278,81.1189,Nepal
65a97217244f223d8fbdd052,Tivoli,41.9667,12.8,Italy
65a97217244f223d8fbdd053,Athiémé,6.5833,1.6667,Benin
65a97217244f223d8fbdd054,Highland,34.1113,-117.165,United States
65a97217244f223d8fbdd055,Kāndi,23.9595,88.0402,India
65a97217244f223d8fbdd056,Viseu,-1.1969,-46.14,Brazil
65a97217244f223d8fbdd057,Anjangaon,21.15,77.28,India
65a97217244f223d8fbdd058,Ar Riqqah,29.1489,48.1057,Kuwait
65a97217244f223d8fbdd059,Pangantocan,7.8331,124.8294,Philippines
65a97217244f223d8fbdd05a,Taquaritinga,-21.4058,-48.505,Brazil
65a97217244f223d8fbdd05b,Mengla,21.4866,101.5639,China
65a97217244f223d8fbdd05c,Salgueiro,-8.0669,-39.1222,Brazil
65a97217244f223d8fbdd05d,Cui’erzhuang,38.2897,116.5472,China
65a97217244f223d8fbdd05e,Placer,11.8689,123.9167,Philippines
65a97217244f223d8fbdd05f,Diglipur,13.2667,93,India
65a97217244f223d8fbdd060,Nōgata,33.7417,130.7322,Japan
65a97217244f223d8fbdd061,Opava,49.9381,17.9044,Czechia
65a97217244f223d8fbdd062,Libungan,7.25,124.5167,Philippines
65a97217244f223d8fbdd063,Khāsh,28.2211,61.2158,Iran
65a97217244f223d8fbdd064,Ajodhya,26.8036,82.2006,India
65a97217244f223d8fbdd065,Manicoré,-5.8089,-61.3,Brazil
65a97217244f223d8fbdd066,Tāybād,34.74,60.7756,Iran
65a97217244f223d8fbdd067,Trani,41.2667,16.4167,Italy
65a97217244f223d8fbdd068,Kengri,12.9122,77.4827,India
65a97217244f223d8fbdd069,Hohoe,7.149,0.4746,Ghana
65a97217244f223d8fbdd06a,Bianyang,25.6194,106.535,China
65a97217244f223d8fbdd06b,Bartolomé Masó,20.1686,-76.9428,Cuba
65a97217244f223d8fbdd06c,Tomé-Açu,-2.4189,-48.1519,Brazil
65a97217244f223d8fbdd06d,Mount Prospect,42.0641,-87.9375,United States
65a97217244f223d8fbdd06e,Lake Havasu City,34.5006,-114.3113,United States
65a97217244f223d8fbdd06f,Hassa,36.7994,36.5178,Turkey
65a97217244f223d8fbdd070,Magsaysay,6.7667,125.1833,Philippines
65a97217244f223d8fbdd071,Kūt-e ‘Abdollāh,31.2414,48.6525,Iran
65a97217244f223d8fbdd072,Registro,-24.4878,-47.8439,Brazil
65a97217244f223d8fbdd073,Belampalli,19.0756,79.4881,India
65a97217244f223d8fbdd074,Amealco,20.1881,-100.1439,Mexico
65a97217244f223d8fbdd075,Amarante,41.2667,-8.0667,Portugal
65a97217244f223d8fbdd076,Shali,43.15,45.9,Russia
65a97217244f223d8fbdd077,Ropar,30.9664,76.5331,India
65a97217244f223d8fbdd078,Periya Semūr,11.37,77.6908,India
65a97217244f223d8fbdd079,Winneba,5.35,-0.625,Ghana
65a97217244f223d8fbdd07a,Araci,-11.3328,-38.9669,Brazil
65a97217244f223d8fbdd07b,Mota,11.0833,37.8667,Ethiopia
65a97217244f223d8fbdd07c,Gulariyā,28.2056,81.3472,Nepal
65a97217244f223d8fbdd07d,Monte Alegre,-2.0078,-54.0689,Brazil
65a97217244f223d8fbdd07e,Oke-Mesi,7.8167,4.9167,Nigeria
65a97217244f223d8fbdd07f,Pithorāgarh,29.58,80.22,India
65a97217244f223d8fbdd080,Zgierz,51.85,19.4167,Poland
65a97217244f223d8fbdd081,Pila,14.2333,121.3667,Philippines
65a97217244f223d8fbdd082,Blainville,45.67,-73.88,Canada
65a97217244f223d8fbdd083,Tursunzoda,38.5108,68.2303,Tajikistan
65a97217244f223d8fbdd084,Takizawa,39.7347,141.0771,Japan
65a97217244f223d8fbdd085,Finote Selam,10.7,37.2667,Ethiopia
65a97217244f223d8fbdd086,Limoeiro do Norte,-5.1458,-38.0978,Brazil
65a97217244f223d8fbdd087,Xinqing,48.2363,129.5059,China
65a97217244f223d8fbdd088,Bihać,44.8167,15.8667,Bosnia and Herzegovina
65a97217244f223d8fbdd089,Fréjus,43.433,6.737,France
65a97217244f223d8fbdd08a,Sarikei,2.1256,111.5219,Malaysia
65a97217244f223d8fbdd08b,San Andrés Villa Seca,14.5667,-91.5833,Guatemala
65a97217244f223d8fbdd08c,Diffun,16.5936,121.5025,Philippines
65a97217244f223d8fbdd08d,Irati,-25.4669,-50.6508,Brazil
65a97217244f223d8fbdd08e,Urbiztondo,15.8227,120.3295,Philippines
65a97217244f223d8fbdd08f,Xánthi,41.1333,24.8833,Greece
65a97217244f223d8fbdd090,Zarrīn Shahr,32.3897,51.3767,Iran
65a97217244f223d8fbdd091,Antratsyt,48.1167,39.0833,Ukraine
65a97217244f223d8fbdd092,Khān Shaykhūn,35.4389,36.6511,Syria
65a97217244f223d8fbdd093,Longmen,35.6119,110.5746,China
65a97217244f223d8fbdd094,Acul du Nord,19.6833,-72.3167,Haiti
65a97217244f223d8fbdd095,Lozova,48.8892,36.3161,Ukraine
65a97217244f223d8fbdd096,Bisceglie,41.2431,16.5053,Italy
65a97217244f223d8fbdd097,Quezaltepeque,13.8333,-89.2667,El Salvador
65a97217244f223d8fbdd098,General Tinio,15.35,121.05,Philippines
65a97217244f223d8fbdd099,Nyenga,0.38,33.15,Uganda
65a97217244f223d8fbdd09a,Intibucá,14.3167,-88.1667,Honduras
65a97217244f223d8fbdd09b,Rangewala,30.8222,74.2611,Pakistan
65a97217244f223d8fbdd09c,Nawucun,22.0039,110.5874,China
65a97217244f223d8fbdd09d,Yongqing,34.7522,106.1312,China
65a97217244f223d8fbdd09e,Viramgām,23.12,72.03,India
65a97217244f223d8fbdd09f,Frýdek-Místek,49.6856,18.3506,Czechia
65a97217244f223d8fbdd0a0,Union,42.1258,-76.0329,United States
65a97217244f223d8fbdd0a1,Ambilobe,-13.2,49.05,Madagascar
65a97217244f223d8fbdd0a2,Siliancun,22.7155,111.3163,China
65a97217244f223d8fbdd0a3,Tinley Park,41.567,-87.8049,United States
65a97217244f223d8fbdd0a4,Bambang,16.3872,121.1075,Philippines
65a97217244f223d8fbdd0a5,Tsévié,6.4333,1.2167,Togo
65a97217244f223d8fbdd0a6,Boituva,-23.2833,-47.6722,Brazil
65a97217244f223d8fbdd0a7,Baden-Baden,48.7628,8.2408,Germany
65a97217244f223d8fbdd0a8,Portimão,37.1369,-8.5383,Portugal
65a97217244f223d8fbdd0a9,Lingen,52.5231,7.3231,Germany
65a97217244f223d8fbdd0aa,Wangguanzhuang,37.0183,115.5773,China
65a97217244f223d8fbdd0ab,Volzhsk,55.8703,48.3561,Russia
65a97217244f223d8fbdd0ac,Hoogeveen,52.7333,6.4833,Netherlands
65a97217244f223d8fbdd0ad,Changling,44.27,123.99,China
65a97217244f223d8fbdd0ae,Hidaka,35.9078,139.3391,Japan
65a97217244f223d8fbdd0af,Toki,35.4192,137.1832,Japan
65a97217244f223d8fbdd0b0,Madhupur,24.26,86.65,India
65a97217244f223d8fbdd0b1,Catu,-12.3497,-38.3831,Brazil
65a97217244f223d8fbdd0b2,Parsippany-Troy Hills,40.8601,-74.4237,United States
65a97217244f223d8fbdd0b3,Xiva,41.3833,60.3667,Uzbekistan
65a97217244f223d8fbdd0b4,Narbonne,43.1836,3.0042,France
65a97217244f223d8fbdd0b5,Batac,18.0554,120.5649,Philippines
65a97217244f223d8fbdd0b6,Hashtgerd,35.9619,50.68,Iran
65a97217244f223d8fbdd0b7,Jaru,-10.4389,-62.4664,Brazil
65a97217244f223d8fbdd0b8,Gus’-Khrustal’nyy,55.6167,40.6833,Russia
65a97217244f223d8fbdd0b9,Asadābād,34.7825,48.1186,Iran
65a97217244f223d8fbdd0ba,Tucano,-10.9628,-38.7869,Brazil
65a97217244f223d8fbdd0bb,Xihu,23.9594,120.48,Taiwan
65a97217244f223d8fbdd0bc,Atchampeta,15.5412,78.9503,India
65a97217244f223d8fbdd0bd,Umm Ruwaba,12.9046,31.2079,Sudan
65a97217244f223d8fbdd0be,Rengo,-34.4167,-70.8667,Chile
65a97217244f223d8fbdd0bf,La Roche-sur-Yon,46.6705,-1.426,France
65a97217244f223d8fbdd0c0,Ovar,40.8667,-8.6333,Portugal
65a97217244f223d8fbdd0c1,Tūyserkān,34.5481,48.4469,Iran
65a97217244f223d8fbdd0c2,DeSoto,32.5992,-96.8633,United States
65a97217244f223d8fbdd0c3,Martin,49.065,18.9219,Slovakia
65a97217244f223d8fbdd0c4,Apatity,67.5667,33.4,Russia
65a97217244f223d8fbdd0c5,Azul,-36.7833,-59.85,Argentina
65a97217244f223d8fbdd0c6,Tauá,-6.0028,-40.2928,Brazil
65a97217244f223d8fbdd0c7,Bhongīr,17.51,78.89,India
65a97217244f223d8fbdd0c8,Mulanay,13.5222,122.4042,Philippines
65a97217244f223d8fbdd0c9,Zile,40.3,35.8833,Turkey
65a97217244f223d8fbdd0ca,Asturias,10.5679,123.7172,Philippines
65a97217244f223d8fbdd0cb,Narutochō-mitsuishi,34.1667,134.6167,Japan
65a97217244f223d8fbdd0cc,San Agustín Acasaguastlán,14.95,-89.9667,Guatemala
65a97217244f223d8fbdd0cd,Sacapulas,15.2892,-91.0892,Guatemala
65a97217244f223d8fbdd0ce,Mercedes,14.1093,123.0109,Philippines
65a97217244f223d8fbdd0cf,Limoeiro,-7.875,-35.45,Brazil
65a97217244f223d8fbdd0d0,Monte Mor,-22.9467,-47.315,Brazil
65a97217244f223d8fbdd0d1,Chicopee,42.1764,-72.5719,United States
65a97217244f223d8fbdd0d2,Canterbury,51.28,1.08,United Kingdom
65a97217244f223d8fbdd0d3,Nāmakkal,11.2167,78.1667,India
65a97217244f223d8fbdd0d4,Corby,52.4877,-0.7013,United Kingdom
65a97217244f223d8fbdd0d5,Ghātāl,22.67,87.72,India
65a97217244f223d8fbdd0d6,El Banco,8.9983,-73.9747,Colombia
65a97217244f223d8fbdd0d7,Kuala Kapuas,-3.0013,114.3916,Indonesia
65a97217244f223d8fbdd0d8,Manapla,10.958,123.123,Philippines
65a97217244f223d8fbdd0d9,Buthidaung,20.8667,92.5333,Myanmar
65a97217244f223d8fbdd0da,Pulheim,51,6.8,Germany
65a97217244f223d8fbdd0db,Belén de Escobar,-34.3333,-58.8167,Argentina
65a97217244f223d8fbdd0dc,Madison,34.7114,-86.7626,United States
65a97217244f223d8fbdd0dd,Harpanahalli,14.7877,75.9886,India
65a97217244f223d8fbdd0de,Schweinfurt,50.05,10.2333,Germany
65a97217244f223d8fbdd0df,Horizonte,-4.0989,-38.4958,Brazil
65a97217244f223d8fbdd0e0,Khorramdarreh,36.2072,49.1992,Iran
65a97217244f223d8fbdd0e1,Villarrica,-39.2667,-72.2167,Chile
65a97217244f223d8fbdd0e2,Porirua,-41.1333,174.85,New Zealand
65a97217244f223d8fbdd0e3,West Haven,41.2739,-72.9672,United States
65a97217244f223d8fbdd0e4,Jaguaquara,-13.5308,-39.9708,Brazil
65a97217244f223d8fbdd0e5,San Remo,43.8175,7.775,Italy
65a97217244f223d8fbdd0e6,Māngrol,21.12,70.12,India
65a97217244f223d8fbdd0e7,Porto Alexandre,-15.8,11.85,Angola
65a97217244f223d8fbdd0e8,Tonekābon,36.8164,50.8739,Iran
65a97217244f223d8fbdd0e9,Hyères,43.1199,6.1316,France
65a97217244f223d8fbdd0ea,Yamasá,18.7667,-70.0167,Dominican Republic
65a97217244f223d8fbdd0eb,Smyrna,33.8633,-84.5168,United States
65a97217244f223d8fbdd0ec,Rolim de Moura,-11.7254,-61.7778,Brazil
65a97217244f223d8fbdd0ed,Aurora,44,-79.4667,Canada
65a97217244f223d8fbdd0ee,Bitonto,41.1167,16.6833,Italy
65a97217244f223d8fbdd0ef,Ottappālam,10.77,76.38,India
65a97217244f223d8fbdd0f0,Wylie,33.0362,-96.5161,United States
65a97217244f223d8fbdd0f1,Barbalha,-7.305,-39.3019,Brazil
65a97217244f223d8fbdd0f2,Taliwang,-8.7336,116.8667,Indonesia
65a97217244f223d8fbdd0f3,Pallíni,38,23.8833,Greece
65a97217244f223d8fbdd0f4,Challakere,14.312,76.651,India
65a97217244f223d8fbdd0f5,Vannes,47.6559,-2.7603,France
65a97217244f223d8fbdd0f6,Polūr,12.5,79.13,India
65a97217244f223d8fbdd0f7,Puttūr,13.45,79.55,India
65a97217244f223d8fbdd0f8,Diamond Bar,33.9992,-117.8161,United States
65a97217244f223d8fbdd0f9,Songlindian,39.41,115.9235,China
65a97217244f223d8fbdd0fa,San Isidro,15.3097,120.9069,Philippines
65a97217244f223d8fbdd0fb,Chonthrhu,32.4865,75.9941,India
65a97217244f223d8fbdd0fc,Hattingen,51.3992,7.1858,Germany
65a97217244f223d8fbdd0fd,Bad Homburg,50.2167,8.6,Germany
65a97217244f223d8fbdd0fe,Pombal,39.9161,-8.6281,Portugal
65a97217244f223d8fbdd0ff,Christchurch,50.73,-1.78,United Kingdom
65a97217244f223d8fbdd100,Hervey Bay,-25.29,152.84,Australia
65a97217244f223d8fbdd101,Islāmpur,26.27,88.2,India
65a97217244f223d8fbdd102,Modica,36.8672,14.7614,Italy
65a97217244f223d8fbdd103,Apple Valley,44.7457,-93.2004,United States
65a97217244f223d8fbdd104,Dompu,-8.5364,118.4633,Indonesia
65a97217244f223d8fbdd105,Agbangnizoun,7.0667,1.9667,Benin
65a97217244f223d8fbdd106,Chino,35.9955,138.1588,Japan
65a97217244f223d8fbdd107,Punganūru,13.3667,78.5833,India
65a97217244f223d8fbdd108,Bávaro,18.7167,-68.45,Dominican Republic
65a97217244f223d8fbdd109,Juruti,-2.1519,-56.0919,Brazil
65a97217244f223d8fbdd10a,Eqbālīyeh,36.2314,49.9258,Iran
65a97217244f223d8fbdd10b,Acıpayam,37.425,29.3539,Turkey
65a97217244f223d8fbdd10c,Nāndod,21.8706,73.5028,India
65a97217244f223d8fbdd10d,Konan,35,136.0833,Japan
65a97217244f223d8fbdd10e,Santa Cruz,10.2358,-85.6408,Costa Rica
65a97217244f223d8fbdd10f,Carigara,11.3,124.6833,Philippines
65a97217244f223d8fbdd110,Funato,34.25,135.3167,Japan
65a97217244f223d8fbdd111,Zhushan,23.6889,120.7289,Taiwan
65a97217244f223d8fbdd112,Ucuma,-12.85,15.0667,Angola
65a97217244f223d8fbdd113,Santa Isabel,-23.3158,-46.2208,Brazil
65a97217244f223d8fbdd114,Dikwella South,5.9667,80.6833,Sri Lanka
65a97217244f223d8fbdd115,Oxchuc,16.7833,-92.2833,Mexico
65a97217244f223d8fbdd116,Ŏjŏk-tong,40.2167,124.5333,North Korea
65a97217244f223d8fbdd117,Khurai,24.0437,78.3301,India
65a97217244f223d8fbdd118,Ensenada,-34.8644,-57.9103,Argentina
65a97217244f223d8fbdd119,Keighley,53.867,-1.911,United Kingdom
65a97217244f223d8fbdd11a,Estancia,11.45,123.15,Philippines
65a97217244f223d8fbdd11b,Bilis Qooqaani,0.2822,41.7144,Somalia
65a97217244f223d8fbdd11c,Huaishu,38.0828,115.0591,China
65a97217244f223d8fbdd11d,Cajicá,4.9167,-74.0333,Colombia
65a97217244f223d8fbdd11e,Viçosa do Ceará,-3.5619,-41.0919,Brazil
65a97217244f223d8fbdd11f,Pontevedra,10.3667,122.8833,Philippines
65a97217244f223d8fbdd120,Pôrto Ferreira,-21.8539,-47.4789,Brazil
65a97217244f223d8fbdd121,Indaial,-26.8978,-49.2319,Brazil
65a97217244f223d8fbdd122,Alenquer,-1.9419,-54.7378,Brazil
65a97217244f223d8fbdd123,Sara,11.25,123.0167,Philippines
65a97217244f223d8fbdd124,Pinto,40.25,-3.7,Spain
65a97217244f223d8fbdd125,Barreirinhas,-2.7469,-42.8258,Brazil
65a97217244f223d8fbdd126,Liushi,38.5445,115.746,China
65a97217244f223d8fbdd127,Báguanos,20.7631,-76.0297,Cuba
65a97217244f223d8fbdd128,Bradenton,27.4901,-82.5757,United States
65a97217244f223d8fbdd129,Minamiuonuma,37.0655,138.8761,Japan
65a97217244f223d8fbdd12a,Brookhaven,33.8743,-84.3314,United States
65a97217244f223d8fbdd12b,Sakurai,34.5167,135.85,Japan
65a97217244f223d8fbdd12c,Santa Cruz,13.4833,122.0333,Philippines
65a97217244f223d8fbdd12d,Luquembo,-10.7333,17.8833,Angola
65a97217244f223d8fbdd12e,Wayne,40.9481,-74.2453,United States
65a97217244f223d8fbdd12f,Kāsaragod,12.5,75,India
65a97217244f223d8fbdd130,Sohna,28.25,77.07,India
65a97217244f223d8fbdd131,Mali,23.1277,104.7029,China
65a97217244f223d8fbdd132,Hacienda Heights,33.997,-117.9727,United States
65a97217244f223d8fbdd133,Sarpsborg,59.2858,11.1119,Norway
65a97217244f223d8fbdd134,Barranqueras,-27.4833,-58.9333,Argentina
65a97217244f223d8fbdd135,Annaka,36.3263,138.8871,Japan
65a97217244f223d8fbdd136,Kampen,52.55,5.9167,Netherlands
65a97217244f223d8fbdd137,Cholet,47.06,-0.8783,France
65a97217244f223d8fbdd138,Manhattan,39.1886,-96.6048,United States
65a97217244f223d8fbdd139,Xielu,37.0359,115.6922,China
65a97217244f223d8fbdd13a,Tiruvalla,9.3856,76.5756,India
65a97217244f223d8fbdd13b,Taquara,-29.6508,-50.7808,Brazil
65a97217244f223d8fbdd13c,Terneuzen,51.3333,3.8333,Netherlands
65a97217244f223d8fbdd13d,Dandarah,26.1681,32.6561,Egypt
65a97217244f223d8fbdd13e,Chota,-6.5614,-78.6486,Peru
65a97217244f223d8fbdd13f,Tigard,45.4237,-122.7845,United States
65a97217244f223d8fbdd140,Monte Santo,-10.4378,-39.3328,Brazil
65a97217244f223d8fbdd141,Saruhanlı,38.7342,27.5658,Turkey
65a97217244f223d8fbdd142,Samāna,30.15,76.19,India
65a97217244f223d8fbdd143,Jinchang,38.4858,112.9643,China
65a97217244f223d8fbdd144,Masinloc,15.5333,119.95,Philippines
65a97217244f223d8fbdd145,Teramo,42.6589,13.7039,Italy
65a97217244f223d8fbdd146,San Manuel,16.0656,120.6667,Philippines
65a97217244f223d8fbdd147,Ostrołęka,53.0667,21.5667,Poland
65a97217244f223d8fbdd148,Bad Salzuflen,52.0833,8.7467,Germany
65a97217244f223d8fbdd149,Sāgar,14.1667,75.0333,India
65a97217244f223d8fbdd14a,Antanifotsy,-19.68,47.33,Madagascar
65a97217244f223d8fbdd14b,Rāhuri,19.38,74.65,India
65a97217244f223d8fbdd14c,Manjeri,11.1197,76.131,India
65a97217244f223d8fbdd14d,Kızılpınar,41.2667,27.9667,Turkey
65a97217244f223d8fbdd14e,Sidhi,24.42,81.88,India
65a97217244f223d8fbdd14f,Chenab Nagar,31.7528,72.9222,Pakistan
65a97217244f223d8fbdd150,Dayin,38.9358,115.7102,China
65a97217244f223d8fbdd151,Nihonmatsu,37.5849,140.4312,Japan
65a97217244f223d8fbdd152,Trento,8.0459,126.0614,Philippines
65a97217244f223d8fbdd153,Cava de’ Tirreni,40.7,14.7,Italy
65a97217244f223d8fbdd154,Jalapa,13.9222,-86.1253,Nicaragua
65a97217244f223d8fbdd155,Montesilvano,42.5142,14.1494,Italy
65a97217244f223d8fbdd156,Tapas,11.2622,122.5369,Philippines
65a97217244f223d8fbdd157,Mbulungu,-6.0667,21.9,Congo (Kinshasa)
65a97217244f223d8fbdd158,Umm Qurūn,25.25,51.3732,Qatar
65a97217244f223d8fbdd159,Nordhorn,52.4319,7.0678,Germany
65a97217244f223d8fbdd15a,São José do Rio Pardo,-21.5958,-46.8889,Brazil
65a97217244f223d8fbdd15b,Shidong,23.6193,112.0701,China
65a97217244f223d8fbdd15c,Kotka,60.4667,26.9417,Finland
65a97217244f223d8fbdd15d,Şabbāshahr,35.5833,51.1167,Iran
65a97217244f223d8fbdd15e,Cornillon,18.6667,-71.95,Haiti
65a97217244f223d8fbdd15f,Qingan,46.8719,127.5118,China
65a97217244f223d8fbdd160,Javānrūd,34.8067,46.4886,Iran
65a97217244f223d8fbdd161,Palmaner,13.2007,78.7468,India
65a97217244f223d8fbdd162,Huixtla,15.1,-92.5333,Mexico
65a97217244f223d8fbdd163,Chaozhou,22.55,120.5333,Taiwan
65a97217244f223d8fbdd164,Pārvatipuram,18.78,83.425,India
65a97217244f223d8fbdd165,Minalabac,13.57,123.1844,Philippines
65a97217244f223d8fbdd166,Tlacotepec,18.6882,-97.6489,Mexico
65a97217244f223d8fbdd167,Popeşti-Leordeni,44.38,26.17,Romania
65a97217244f223d8fbdd168,Sado,38.0183,138.3683,Japan
65a97217244f223d8fbdd169,Siena,43.3183,11.3314,Italy
65a97217244f223d8fbdd16a,El Rama,12.1617,-84.2194,Nicaragua
65a97217244f223d8fbdd16b,Piekary Śląskie,50.3833,18.95,Poland
65a97217244f223d8fbdd16c,Jalor,25.35,72.6167,India
65a97217244f223d8fbdd16d,Kāliyāganj,25.63,88.32,India
65a97217244f223d8fbdd16e,Hanyū,36.1726,139.5485,Japan
65a97217244f223d8fbdd16f,Cachoeiras de Macacu,-22.4628,-42.6528,Brazil
65a97217244f223d8fbdd170,Bandar-e Torkaman,36.9017,54.0708,Iran
65a97217244f223d8fbdd171,Tarma,-11.4186,-75.6908,Peru
65a97217244f223d8fbdd172,Yucaipa,34.0336,-117.0429,United States
65a97217244f223d8fbdd173,Bristol,40.1216,-74.8667,United States
65a97217244f223d8fbdd174,Zarafshon Shahri,41.6081,64.2264,Uzbekistan
65a97217244f223d8fbdd175,Xingcheng,40.1399,118.303,China
